split,pid,camera,sequence,frame,det,src_path,dst_path
train,603,6,2,14893,2,bounding_box_train/0603_c6s2_014893_02.jpg,data/processed/train/0603/0603_c6s2_014893_02.jpg
train,603,6,2,14893,4,bounding_box_train/0603_c6s2_014893_04.jpg,data/processed/train/0603/0603_c6s2_014893_04.jpg
train,604,2,2,13637,1,bounding_box_train/0604_c2s2_013637_01.jpg,data/processed/train/0604/0604_c2s2_013637_01.jpg
train,604,2,2,13662,1,bounding_box_train/0604_c2s2_013662_01.jpg,data/processed/train/0604/0604_c2s2_013662_01.jpg
train,604,3,2,16787,1,bounding_box_train/0604_c3s2_016787_01.jpg,data/processed/train/0604/0604_c3s2_016787_01.jpg
train,604,3,2,16812,1,bounding_box_train/0604_c3s2_016812_01.jpg,data/processed/train/0604/0604_c3s2_016812_01.jpg
train,604,3,2,16837,1,bounding_box_train/0604_c3s2_016837_01.jpg,data/processed/train/0604/0604_c3s2_016837_01.jpg
train,604,6,2,11043,2,bounding_box_train/0604_c6s2_011043_02.jpg,data/processed/train/0604/0604_c6s2_011043_02.jpg
train,604,6,2,11068,2,bounding_box_train/0604_c6s2_011068_02.jpg,data/processed/train/0604/0604_c6s2_011068_02.jpg
train,604,6,2,11093,3,bounding_box_train/0604_c6s2_011093_03.jpg,data/processed/train/0604/0604_c6s2_011093_03.jpg
train,605,1,3,32001,2,bounding_box_train/0605_c1s3_032001_02.jpg,data/processed/train/0605/0605_c1s3_032001_02.jpg
train,605,1,3,32051,2,bounding_box_train/0605_c1s3_032051_02.jpg,data/processed/train/0605/0605_c1s3_032051_02.jpg
train,605,1,3,32101,3,bounding_box_train/0605_c1s3_032101_03.jpg,data/processed/train/0605/0605_c1s3_032101_03.jpg
train,605,1,3,32201,1,bounding_box_train/0605_c1s3_032201_01.jpg,data/processed/train/0605/0605_c1s3_032201_01.jpg
train,605,1,4,17081,3,bounding_box_train/0605_c1s4_017081_03.jpg,data/processed/train/0605/0605_c1s4_017081_03.jpg
train,605,3,2,17462,3,bounding_box_train/0605_c3s2_017462_03.jpg,data/processed/train/0605/0605_c3s2_017462_03.jpg
train,605,3,2,17512,3,bounding_box_train/0605_c3s2_017512_03.jpg,data/processed/train/0605/0605_c3s2_017512_03.jpg
train,605,3,2,17962,3,bounding_box_train/0605_c3s2_017962_03.jpg,data/processed/train/0605/0605_c3s2_017962_03.jpg
train,605,3,2,17987,2,bounding_box_train/0605_c3s2_017987_02.jpg,data/processed/train/0605/0605_c3s2_017987_02.jpg
train,605,3,2,56962,3,bounding_box_train/0605_c3s2_056962_03.jpg,data/processed/train/0605/0605_c3s2_056962_03.jpg
train,605,3,2,57162,4,bounding_box_train/0605_c3s2_057162_04.jpg,data/processed/train/0605/0605_c3s2_057162_04.jpg
train,605,3,2,57287,4,bounding_box_train/0605_c3s2_057287_04.jpg,data/processed/train/0605/0605_c3s2_057287_04.jpg
train,605,3,2,57337,4,bounding_box_train/0605_c3s2_057337_04.jpg,data/processed/train/0605/0605_c3s2_057337_04.jpg
train,605,3,2,77253,3,bounding_box_train/0605_c3s2_077253_03.jpg,data/processed/train/0605/0605_c3s2_077253_03.jpg
train,605,3,2,77278,2,bounding_box_train/0605_c3s2_077278_02.jpg,data/processed/train/0605/0605_c3s2_077278_02.jpg
train,605,4,3,30954,2,bounding_box_train/0605_c4s3_030954_02.jpg,data/processed/train/0605/0605_c4s3_030954_02.jpg
train,605,4,3,31029,3,bounding_box_train/0605_c4s3_031029_03.jpg,data/processed/train/0605/0605_c4s3_031029_03.jpg
train,605,4,3,31304,1,bounding_box_train/0605_c4s3_031304_01.jpg,data/processed/train/0605/0605_c4s3_031304_01.jpg
train,605,4,3,31354,2,bounding_box_train/0605_c4s3_031354_02.jpg,data/processed/train/0605/0605_c4s3_031354_02.jpg
train,605,4,3,31404,2,bounding_box_train/0605_c4s3_031404_02.jpg,data/processed/train/0605/0605_c4s3_031404_02.jpg
train,605,4,4,17010,5,bounding_box_train/0605_c4s4_017010_05.jpg,data/processed/train/0605/0605_c4s4_017010_05.jpg
train,605,4,4,17185,2,bounding_box_train/0605_c4s4_017185_02.jpg,data/processed/train/0605/0605_c4s4_017185_02.jpg
train,605,5,2,18030,1,bounding_box_train/0605_c5s2_018030_01.jpg,data/processed/train/0605/0605_c5s2_018030_01.jpg
train,605,5,2,18055,3,bounding_box_train/0605_c5s2_018055_03.jpg,data/processed/train/0605/0605_c5s2_018055_03.jpg
train,605,5,2,57805,4,bounding_box_train/0605_c5s2_057805_04.jpg,data/processed/train/0605/0605_c5s2_057805_04.jpg
train,605,5,2,57930,4,bounding_box_train/0605_c5s2_057930_04.jpg,data/processed/train/0605/0605_c5s2_057930_04.jpg
train,605,5,2,58180,1,bounding_box_train/0605_c5s2_058180_01.jpg,data/processed/train/0605/0605_c5s2_058180_01.jpg
train,605,5,2,58230,2,bounding_box_train/0605_c5s2_058230_02.jpg,data/processed/train/0605/0605_c5s2_058230_02.jpg
train,605,5,2,77952,2,bounding_box_train/0605_c5s2_077952_02.jpg,data/processed/train/0605/0605_c5s2_077952_02.jpg
train,605,5,2,78052,3,bounding_box_train/0605_c5s2_078052_03.jpg,data/processed/train/0605/0605_c5s2_078052_03.jpg
train,605,5,2,78077,3,bounding_box_train/0605_c5s2_078077_03.jpg,data/processed/train/0605/0605_c5s2_078077_03.jpg
train,605,6,2,11593,6,bounding_box_train/0605_c6s2_011593_06.jpg,data/processed/train/0605/0605_c6s2_011593_06.jpg
train,605,6,2,11618,1,bounding_box_train/0605_c6s2_011618_01.jpg,data/processed/train/0605/0605_c6s2_011618_01.jpg
train,605,6,2,12168,1,bounding_box_train/0605_c6s2_012168_01.jpg,data/processed/train/0605/0605_c6s2_012168_01.jpg
train,605,6,2,12193,1,bounding_box_train/0605_c6s2_012193_01.jpg,data/processed/train/0605/0605_c6s2_012193_01.jpg
train,605,6,2,51018,3,bounding_box_train/0605_c6s2_051018_03.jpg,data/processed/train/0605/0605_c6s2_051018_03.jpg
train,605,6,2,51068,3,bounding_box_train/0605_c6s2_051068_03.jpg,data/processed/train/0605/0605_c6s2_051068_03.jpg
train,605,6,2,51118,3,bounding_box_train/0605_c6s2_051118_03.jpg,data/processed/train/0605/0605_c6s2_051118_03.jpg
train,605,6,2,51218,2,bounding_box_train/0605_c6s2_051218_02.jpg,data/processed/train/0605/0605_c6s2_051218_02.jpg
train,605,6,2,51218,3,bounding_box_train/0605_c6s2_051218_03.jpg,data/processed/train/0605/0605_c6s2_051218_03.jpg
train,605,6,2,51443,5,bounding_box_train/0605_c6s2_051443_05.jpg,data/processed/train/0605/0605_c6s2_051443_05.jpg
train,605,6,2,51468,6,bounding_box_train/0605_c6s2_051468_06.jpg,data/processed/train/0605/0605_c6s2_051468_06.jpg
train,605,6,2,51543,7,bounding_box_train/0605_c6s2_051543_07.jpg,data/processed/train/0605/0605_c6s2_051543_07.jpg
train,605,6,2,51843,2,bounding_box_train/0605_c6s2_051843_02.jpg,data/processed/train/0605/0605_c6s2_051843_02.jpg
train,605,6,2,71193,1,bounding_box_train/0605_c6s2_071193_01.jpg,data/processed/train/0605/0605_c6s2_071193_01.jpg
train,605,6,2,71268,2,bounding_box_train/0605_c6s2_071268_02.jpg,data/processed/train/0605/0605_c6s2_071268_02.jpg
train,605,6,2,71343,2,bounding_box_train/0605_c6s2_071343_02.jpg,data/processed/train/0605/0605_c6s2_071343_02.jpg
train,606,1,3,32051,1,bounding_box_train/0606_c1s3_032051_01.jpg,data/processed/train/0606/0606_c1s3_032051_01.jpg
train,606,1,3,32101,2,bounding_box_train/0606_c1s3_032101_02.jpg,data/processed/train/0606/0606_c1s3_032101_02.jpg
train,606,1,3,32176,1,bounding_box_train/0606_c1s3_032176_01.jpg,data/processed/train/0606/0606_c1s3_032176_01.jpg
train,606,1,4,17081,1,bounding_box_train/0606_c1s4_017081_01.jpg,data/processed/train/0606/0606_c1s4_017081_01.jpg
train,606,1,4,17156,1,bounding_box_train/0606_c1s4_017156_01.jpg,data/processed/train/0606/0606_c1s4_017156_01.jpg
train,606,2,2,14762,2,bounding_box_train/0606_c2s2_014762_02.jpg,data/processed/train/0606/0606_c2s2_014762_02.jpg
train,606,3,2,17462,1,bounding_box_train/0606_c3s2_017462_01.jpg,data/processed/train/0606/0606_c3s2_017462_01.jpg
train,606,3,2,17512,1,bounding_box_train/0606_c3s2_017512_01.jpg,data/processed/train/0606/0606_c3s2_017512_01.jpg
train,606,3,2,17887,3,bounding_box_train/0606_c3s2_017887_03.jpg,data/processed/train/0606/0606_c3s2_017887_03.jpg
train,606,3,2,17962,1,bounding_box_train/0606_c3s2_017962_01.jpg,data/processed/train/0606/0606_c3s2_017962_01.jpg
train,606,3,2,56912,3,bounding_box_train/0606_c3s2_056912_03.jpg,data/processed/train/0606/0606_c3s2_056912_03.jpg
train,606,3,2,57087,2,bounding_box_train/0606_c3s2_057087_02.jpg,data/processed/train/0606/0606_c3s2_057087_02.jpg
train,606,3,2,57162,1,bounding_box_train/0606_c3s2_057162_01.jpg,data/processed/train/0606/0606_c3s2_057162_01.jpg
train,606,3,2,57287,2,bounding_box_train/0606_c3s2_057287_02.jpg,data/processed/train/0606/0606_c3s2_057287_02.jpg
train,606,3,2,57337,1,bounding_box_train/0606_c3s2_057337_01.jpg,data/processed/train/0606/0606_c3s2_057337_01.jpg
train,606,3,2,77253,2,bounding_box_train/0606_c3s2_077253_02.jpg,data/processed/train/0606/0606_c3s2_077253_02.jpg
train,606,3,2,77278,3,bounding_box_train/0606_c3s2_077278_03.jpg,data/processed/train/0606/0606_c3s2_077278_03.jpg
train,606,4,3,30954,1,bounding_box_train/0606_c4s3_030954_01.jpg,data/processed/train/0606/0606_c4s3_030954_01.jpg
train,606,4,3,31029,1,bounding_box_train/0606_c4s3_031029_01.jpg,data/processed/train/0606/0606_c4s3_031029_01.jpg
train,606,4,3,31304,2,bounding_box_train/0606_c4s3_031304_02.jpg,data/processed/train/0606/0606_c4s3_031304_02.jpg
train,606,4,3,31354,1,bounding_box_train/0606_c4s3_031354_01.jpg,data/processed/train/0606/0606_c4s3_031354_01.jpg
train,606,4,3,31404,1,bounding_box_train/0606_c4s3_031404_01.jpg,data/processed/train/0606/0606_c4s3_031404_01.jpg
train,606,4,4,17010,4,bounding_box_train/0606_c4s4_017010_04.jpg,data/processed/train/0606/0606_c4s4_017010_04.jpg
train,606,4,4,17185,1,bounding_box_train/0606_c4s4_017185_01.jpg,data/processed/train/0606/0606_c4s4_017185_01.jpg
train,606,5,2,17905,1,bounding_box_train/0606_c5s2_017905_01.jpg,data/processed/train/0606/0606_c5s2_017905_01.jpg
train,606,5,2,18030,2,bounding_box_train/0606_c5s2_018030_02.jpg,data/processed/train/0606/0606_c5s2_018030_02.jpg
train,606,5,2,18055,1,bounding_box_train/0606_c5s2_018055_01.jpg,data/processed/train/0606/0606_c5s2_018055_01.jpg
train,606,5,2,57780,1,bounding_box_train/0606_c5s2_057780_01.jpg,data/processed/train/0606/0606_c5s2_057780_01.jpg
train,606,5,2,57805,2,bounding_box_train/0606_c5s2_057805_02.jpg,data/processed/train/0606/0606_c5s2_057805_02.jpg
train,606,5,2,57930,2,bounding_box_train/0606_c5s2_057930_02.jpg,data/processed/train/0606/0606_c5s2_057930_02.jpg
train,606,5,2,58230,1,bounding_box_train/0606_c5s2_058230_01.jpg,data/processed/train/0606/0606_c5s2_058230_01.jpg
train,606,5,2,78002,1,bounding_box_train/0606_c5s2_078002_01.jpg,data/processed/train/0606/0606_c5s2_078002_01.jpg
train,606,5,2,78052,1,bounding_box_train/0606_c5s2_078052_01.jpg,data/processed/train/0606/0606_c5s2_078052_01.jpg
train,606,5,2,78077,2,bounding_box_train/0606_c5s2_078077_02.jpg,data/processed/train/0606/0606_c5s2_078077_02.jpg
train,606,6,2,11568,1,bounding_box_train/0606_c6s2_011568_01.jpg,data/processed/train/0606/0606_c6s2_011568_01.jpg
train,606,6,2,11593,1,bounding_box_train/0606_c6s2_011593_01.jpg,data/processed/train/0606/0606_c6s2_011593_01.jpg
train,606,6,2,12093,1,bounding_box_train/0606_c6s2_012093_01.jpg,data/processed/train/0606/0606_c6s2_012093_01.jpg
train,606,6,2,12118,1,bounding_box_train/0606_c6s2_012118_01.jpg,data/processed/train/0606/0606_c6s2_012118_01.jpg
train,606,6,2,50993,1,bounding_box_train/0606_c6s2_050993_01.jpg,data/processed/train/0606/0606_c6s2_050993_01.jpg
train,606,6,2,51068,2,bounding_box_train/0606_c6s2_051068_02.jpg,data/processed/train/0606/0606_c6s2_051068_02.jpg
train,606,6,2,51118,2,bounding_box_train/0606_c6s2_051118_02.jpg,data/processed/train/0606/0606_c6s2_051118_02.jpg
train,606,6,2,51393,1,bounding_box_train/0606_c6s2_051393_01.jpg,data/processed/train/0606/0606_c6s2_051393_01.jpg
train,606,6,2,51443,2,bounding_box_train/0606_c6s2_051443_02.jpg,data/processed/train/0606/0606_c6s2_051443_02.jpg
train,606,6,2,51468,4,bounding_box_train/0606_c6s2_051468_04.jpg,data/processed/train/0606/0606_c6s2_051468_04.jpg
train,606,6,2,51543,1,bounding_box_train/0606_c6s2_051543_01.jpg,data/processed/train/0606/0606_c6s2_051543_01.jpg
train,606,6,2,51843,1,bounding_box_train/0606_c6s2_051843_01.jpg,data/processed/train/0606/0606_c6s2_051843_01.jpg
train,606,6,2,71143,1,bounding_box_train/0606_c6s2_071143_01.jpg,data/processed/train/0606/0606_c6s2_071143_01.jpg
train,606,6,2,71343,1,bounding_box_train/0606_c6s2_071343_01.jpg,data/processed/train/0606/0606_c6s2_071343_01.jpg
train,611,1,3,32476,1,bounding_box_train/0611_c1s3_032476_01.jpg,data/processed/train/0611/0611_c1s3_032476_01.jpg
train,611,1,3,32501,1,bounding_box_train/0611_c1s3_032501_01.jpg,data/processed/train/0611/0611_c1s3_032501_01.jpg
train,611,1,3,41951,3,bounding_box_train/0611_c1s3_041951_03.jpg,data/processed/train/0611/0611_c1s3_041951_03.jpg
train,611,1,3,41976,2,bounding_box_train/0611_c1s3_041976_02.jpg,data/processed/train/0611/0611_c1s3_041976_02.jpg
train,611,2,2,14937,1,bounding_box_train/0611_c2s2_014937_01.jpg,data/processed/train/0611/0611_c2s2_014937_01.jpg
train,611,2,2,15062,1,bounding_box_train/0611_c2s2_015062_01.jpg,data/processed/train/0611/0611_c2s2_015062_01.jpg
train,611,2,2,24462,1,bounding_box_train/0611_c2s2_024462_01.jpg,data/processed/train/0611/0611_c2s2_024462_01.jpg
train,611,2,2,24487,1,bounding_box_train/0611_c2s2_024487_01.jpg,data/processed/train/0611/0611_c2s2_024487_01.jpg
train,611,3,2,18187,2,bounding_box_train/0611_c3s2_018187_02.jpg,data/processed/train/0611/0611_c3s2_018187_02.jpg
train,611,3,2,18262,1,bounding_box_train/0611_c3s2_018262_01.jpg,data/processed/train/0611/0611_c3s2_018262_01.jpg
train,611,3,2,18287,3,bounding_box_train/0611_c3s2_018287_03.jpg,data/processed/train/0611/0611_c3s2_018287_03.jpg
train,611,3,2,27187,1,bounding_box_train/0611_c3s2_027187_01.jpg,data/processed/train/0611/0611_c3s2_027187_01.jpg
train,611,3,2,27212,2,bounding_box_train/0611_c3s2_027212_02.jpg,data/processed/train/0611/0611_c3s2_027212_02.jpg
train,611,5,2,18605,1,bounding_box_train/0611_c5s2_018605_01.jpg,data/processed/train/0611/0611_c5s2_018605_01.jpg
train,611,5,2,28080,1,bounding_box_train/0611_c5s2_028080_01.jpg,data/processed/train/0611/0611_c5s2_028080_01.jpg
train,611,6,2,12493,3,bounding_box_train/0611_c6s2_012493_03.jpg,data/processed/train/0611/0611_c6s2_012493_03.jpg
train,611,6,2,21268,1,bounding_box_train/0611_c6s2_021268_01.jpg,data/processed/train/0611/0611_c6s2_021268_01.jpg
train,611,6,2,21318,1,bounding_box_train/0611_c6s2_021318_01.jpg,data/processed/train/0611/0611_c6s2_021318_01.jpg
train,612,1,3,32751,1,bounding_box_train/0612_c1s3_032751_01.jpg,data/processed/train/0612/0612_c1s3_032751_01.jpg
train,612,1,3,32776,2,bounding_box_train/0612_c1s3_032776_02.jpg,data/processed/train/0612/0612_c1s3_032776_02.jpg
train,612,1,3,52051,2,bounding_box_train/0612_c1s3_052051_02.jpg,data/processed/train/0612/0612_c1s3_052051_02.jpg
train,612,1,3,52101,1,bounding_box_train/0612_c1s3_052101_01.jpg,data/processed/train/0612/0612_c1s3_052101_01.jpg
train,612,2,2,15212,1,bounding_box_train/0612_c2s2_015212_01.jpg,data/processed/train/0612/0612_c2s2_015212_01.jpg
train,612,2,2,15287,2,bounding_box_train/0612_c2s2_015287_02.jpg,data/processed/train/0612/0612_c2s2_015287_02.jpg
train,612,2,2,34712,1,bounding_box_train/0612_c2s2_034712_01.jpg,data/processed/train/0612/0612_c2s2_034712_01.jpg
train,612,3,2,18487,5,bounding_box_train/0612_c3s2_018487_05.jpg,data/processed/train/0612/0612_c3s2_018487_05.jpg
train,612,3,2,18537,5,bounding_box_train/0612_c3s2_018537_05.jpg,data/processed/train/0612/0612_c3s2_018537_05.jpg
train,612,3,2,37512,2,bounding_box_train/0612_c3s2_037512_02.jpg,data/processed/train/0612/0612_c3s2_037512_02.jpg
train,612,3,2,37562,3,bounding_box_train/0612_c3s2_037562_03.jpg,data/processed/train/0612/0612_c3s2_037562_03.jpg
train,612,4,3,51429,1,bounding_box_train/0612_c4s3_051429_01.jpg,data/processed/train/0612/0612_c4s3_051429_01.jpg
train,612,4,3,51454,1,bounding_box_train/0612_c4s3_051454_01.jpg,data/processed/train/0612/0612_c4s3_051454_01.jpg
train,612,4,3,51479,1,bounding_box_train/0612_c4s3_051479_01.jpg,data/processed/train/0612/0612_c4s3_051479_01.jpg
train,612,4,3,51504,1,bounding_box_train/0612_c4s3_051504_01.jpg,data/processed/train/0612/0612_c4s3_051504_01.jpg
train,612,5,2,18880,2,bounding_box_train/0612_c5s2_018880_02.jpg,data/processed/train/0612/0612_c5s2_018880_02.jpg
train,612,5,2,37855,1,bounding_box_train/0612_c5s2_037855_01.jpg,data/processed/train/0612/0612_c5s2_037855_01.jpg
train,612,5,2,37880,1,bounding_box_train/0612_c5s2_037880_01.jpg,data/processed/train/0612/0612_c5s2_037880_01.jpg
train,612,5,2,37930,2,bounding_box_train/0612_c5s2_037930_02.jpg,data/processed/train/0612/0612_c5s2_037930_02.jpg
train,612,6,2,12668,4,bounding_box_train/0612_c6s2_012668_04.jpg,data/processed/train/0612/0612_c6s2_012668_04.jpg
train,612,6,2,12693,2,bounding_box_train/0612_c6s2_012693_02.jpg,data/processed/train/0612/0612_c6s2_012693_02.jpg
train,612,6,2,30168,1,bounding_box_train/0612_c6s2_030168_01.jpg,data/processed/train/0612/0612_c6s2_030168_01.jpg
train,612,6,2,30493,1,bounding_box_train/0612_c6s2_030493_01.jpg,data/processed/train/0612/0612_c6s2_030493_01.jpg
train,612,6,2,30568,1,bounding_box_train/0612_c6s2_030568_01.jpg,data/processed/train/0612/0612_c6s2_030568_01.jpg
train,612,6,2,31568,2,bounding_box_train/0612_c6s2_031568_02.jpg,data/processed/train/0612/0612_c6s2_031568_02.jpg
train,612,6,2,31593,1,bounding_box_train/0612_c6s2_031593_01.jpg,data/processed/train/0612/0612_c6s2_031593_01.jpg
train,613,1,3,32751,2,bounding_box_train/0613_c1s3_032751_02.jpg,data/processed/train/0613/0613_c1s3_032751_02.jpg
train,613,1,3,32776,1,bounding_box_train/0613_c1s3_032776_01.jpg,data/processed/train/0613/0613_c1s3_032776_01.jpg
train,613,1,3,39926,3,bounding_box_train/0613_c1s3_039926_03.jpg,data/processed/train/0613/0613_c1s3_039926_03.jpg
train,613,1,3,40026,2,bounding_box_train/0613_c1s3_040026_02.jpg,data/processed/train/0613/0613_c1s3_040026_02.jpg
train,613,2,2,15212,2,bounding_box_train/0613_c2s2_015212_02.jpg,data/processed/train/0613/0613_c2s2_015212_02.jpg
train,613,2,2,15287,1,bounding_box_train/0613_c2s2_015287_01.jpg,data/processed/train/0613/0613_c2s2_015287_01.jpg
train,613,2,2,15287,4,bounding_box_train/0613_c2s2_015287_04.jpg,data/processed/train/0613/0613_c2s2_015287_04.jpg
train,613,2,2,22587,1,bounding_box_train/0613_c2s2_022587_01.jpg,data/processed/train/0613/0613_c2s2_022587_01.jpg
train,613,3,2,18387,4,bounding_box_train/0613_c3s2_018387_04.jpg,data/processed/train/0613/0613_c3s2_018387_04.jpg
train,613,3,2,18487,6,bounding_box_train/0613_c3s2_018487_06.jpg,data/processed/train/0613/0613_c3s2_018487_06.jpg
train,613,3,2,25012,4,bounding_box_train/0613_c3s2_025012_04.jpg,data/processed/train/0613/0613_c3s2_025012_04.jpg
train,613,3,2,25262,1,bounding_box_train/0613_c3s2_025262_01.jpg,data/processed/train/0613/0613_c3s2_025262_01.jpg
train,613,3,2,25287,1,bounding_box_train/0613_c3s2_025287_01.jpg,data/processed/train/0613/0613_c3s2_025287_01.jpg
train,613,5,2,18905,1,bounding_box_train/0613_c5s2_018905_01.jpg,data/processed/train/0613/0613_c5s2_018905_01.jpg
train,613,5,2,18905,2,bounding_box_train/0613_c5s2_018905_02.jpg,data/processed/train/0613/0613_c5s2_018905_02.jpg
train,613,5,2,18955,2,bounding_box_train/0613_c5s2_018955_02.jpg,data/processed/train/0613/0613_c5s2_018955_02.jpg
train,613,5,2,25855,1,bounding_box_train/0613_c5s2_025855_01.jpg,data/processed/train/0613/0613_c5s2_025855_01.jpg
train,613,5,2,25930,3,bounding_box_train/0613_c5s2_025930_03.jpg,data/processed/train/0613/0613_c5s2_025930_03.jpg
train,613,6,2,12643,7,bounding_box_train/0613_c6s2_012643_07.jpg,data/processed/train/0613/0613_c6s2_012643_07.jpg
train,613,6,2,12668,3,bounding_box_train/0613_c6s2_012668_03.jpg,data/processed/train/0613/0613_c6s2_012668_03.jpg
train,613,6,2,12693,3,bounding_box_train/0613_c6s2_012693_03.jpg,data/processed/train/0613/0613_c6s2_012693_03.jpg
train,613,6,2,19068,2,bounding_box_train/0613_c6s2_019068_02.jpg,data/processed/train/0613/0613_c6s2_019068_02.jpg
train,613,6,2,19118,1,bounding_box_train/0613_c6s2_019118_01.jpg,data/processed/train/0613/0613_c6s2_019118_01.jpg
train,613,6,2,19143,2,bounding_box_train/0613_c6s2_019143_02.jpg,data/processed/train/0613/0613_c6s2_019143_02.jpg
train,613,6,2,19293,1,bounding_box_train/0613_c6s2_019293_01.jpg,data/processed/train/0613/0613_c6s2_019293_01.jpg
train,613,6,2,19393,1,bounding_box_train/0613_c6s2_019393_01.jpg,data/processed/train/0613/0613_c6s2_019393_01.jpg
